(written by ASE)

1382 atoms
5 atom types

0.0      63.586999999999996  xlo xhi
0.0      22.559999999999999  ylo yhi
0.0      22.559999999999999  zlo zhi

Atoms # atomic

     1   4                       0                       0                       0
     2   2      2.8199999999999998                       0                       0
     3   4                       0      2.8199999999999998      2.8199999999999998
     4   2      2.8199999999999998      2.8199999999999998      2.8199999999999998
     5   4      2.8199999999999998                       0      2.8199999999999998
     6   2                       0                       0      2.8199999999999998
     7   4      2.8199999999999998      2.8199999999999998                       0
     8   2                       0      2.8199999999999998                       0
     9   4                       0                       0      5.6399999999999997
    10   2      2.8199999999999998                       0      5.6399999999999997
    11   4                       0      2.8199999999999998      8.4599999999999991
    12   2      2.8199999999999998      2.8199999999999998      8.4599999999999991
    13   4      2.8199999999999998                       0      8.4599999999999991
    14   2                       0                       0      8.4599999999999991
    15   4      2.8199999999999998      2.8199999999999998      5.6399999999999997
    16   2                       0      2.8199999999999998      5.6399999999999997
    17   4                       0                       0      11.279999999999999
    18   2      2.8199999999999998                       0      11.279999999999999
    19   4                       0      2.8199999999999998                    14.1
    20   2      2.8199999999999998      2.8199999999999998                    14.1
    21   4      2.8199999999999998                       0                    14.1
    22   2                       0                       0                    14.1
    23   4      2.8199999999999998      2.8199999999999998      11.279999999999999
    24   2                       0      2.8199999999999998      11.279999999999999
    25   4                       0                       0      16.919999999999998
    26   2      2.8199999999999998                       0      16.919999999999998
    27   4                       0      2.8199999999999998      19.739999999999998
    28   2      2.8199999999999998      2.8199999999999998      19.739999999999998
    29   4      2.8199999999999998                       0      19.739999999999998
    30   2                       0                       0      19.739999999999998
    31   4      2.8199999999999998      2.8199999999999998      16.919999999999998
    32   2                       0      2.8199999999999998      16.919999999999998
    33   4                       0      5.6399999999999997                       0
    34   2      2.8199999999999998      5.6399999999999997                       0
    35   4                       0      8.4599999999999991      2.8199999999999998
    36   2      2.8199999999999998      8.4599999999999991      2.8199999999999998
    37   4      2.8199999999999998      5.6399999999999997      2.8199999999999998
    38   2                       0      5.6399999999999997      2.8199999999999998
    39   4      2.8199999999999998      8.4599999999999991                       0
    40   2                       0      8.4599999999999991                       0
    41   4                       0      5.6399999999999997      5.6399999999999997
    42   2      2.8199999999999998      5.6399999999999997      5.6399999999999997
    43   4                       0      8.4599999999999991      8.4599999999999991
    44   2      2.8199999999999998      8.4599999999999991      8.4599999999999991
    45   4      2.8199999999999998      5.6399999999999997      8.4599999999999991
    46   2                       0      5.6399999999999997      8.4599999999999991
    47   4      2.8199999999999998      8.4599999999999991      5.6399999999999997
    48   2                       0      8.4599999999999991      5.6399999999999997
    49   4                       0      5.6399999999999997      11.279999999999999
    50   2      2.8199999999999998      5.6399999999999997      11.279999999999999
    51   4                       0      8.4599999999999991                    14.1
    52   2      2.8199999999999998      8.4599999999999991                    14.1
    53   4      2.8199999999999998      5.6399999999999997                    14.1
    54   2                       0      5.6399999999999997                    14.1
    55   4      2.8199999999999998      8.4599999999999991      11.279999999999999
    56   2                       0      8.4599999999999991      11.279999999999999
    57   4                       0      5.6399999999999997      16.919999999999998
    58   2      2.8199999999999998      5.6399999999999997      16.919999999999998
    59   4                       0      8.4599999999999991      19.739999999999998
    60   2      2.8199999999999998      8.4599999999999991      19.739999999999998
    61   4      2.8199999999999998      5.6399999999999997      19.739999999999998
    62   2                       0      5.6399999999999997      19.739999999999998
    63   4      2.8199999999999998      8.4599999999999991      16.919999999999998
    64   2                       0      8.4599999999999991      16.919999999999998
    65   4                       0      11.279999999999999                       0
    66   2      2.8199999999999998      11.279999999999999                       0
    67   4                       0                    14.1      2.8199999999999998
    68   2      2.8199999999999998                    14.1      2.8199999999999998
    69   4      2.8199999999999998      11.279999999999999      2.8199999999999998
    70   2                       0      11.279999999999999      2.8199999999999998
    71   4      2.8199999999999998                    14.1                       0
    72   2                       0                    14.1                       0
    73   4                       0      11.279999999999999      5.6399999999999997
    74   2      2.8199999999999998      11.279999999999999      5.6399999999999997
    75   4                       0                    14.1      8.4599999999999991
    76   2      2.8199999999999998                    14.1      8.4599999999999991
    77   4      2.8199999999999998      11.279999999999999      8.4599999999999991
    78   2                       0      11.279999999999999      8.4599999999999991
    79   4      2.8199999999999998                    14.1      5.6399999999999997
    80   2                       0                    14.1      5.6399999999999997
    81   4                       0      11.279999999999999      11.279999999999999
    82   2      2.8199999999999998      11.279999999999999      11.279999999999999
    83   4                       0                    14.1                    14.1
    84   2      2.8199999999999998                    14.1                    14.1
    85   4      2.8199999999999998      11.279999999999999                    14.1
    86   2                       0      11.279999999999999                    14.1
    87   4      2.8199999999999998                    14.1      11.279999999999999
