# LAMMPS data file written by OVITO Basic 3.8.5

14400 atoms
6 atom types

0.0 157.4329972275 xlo xhi
0.0 50.0 ylo yhi
0.0 50.0 zlo zhi

Masses

1 47.867  # Ti
2 91.224  # Zr
3 180.9479  # Ta
4 178.49  # Hf
5 92.90638  # Nb
6 10.811  # B

Atoms  # atomic

1 4 18.8919514092 16.3608899121 6.959839821
2 4 29.9122589634 8.180445606 20.8795194627
3 4 22.0406111663 5.453629971 24.3594393727
4 4 11.0202992961 2.72681531 20.8795194627
5 4 4.722979407 13.6340752511 3.47991991
6 4 14.1689591472 13.6340752511 10.439759731
7 4 31.4865911874 27.2681498532 17.3995995517
8 4 12.5946315201 10.9072599411 13.9196796417
9 4 23.6149390743 19.0877055471 17.3995995517
10 4 26.7635989254 29.9949654882 3.47991991
11 4 31.4865911874 16.3608899121 6.959839821
12 4 18.8919514092 27.2681498532 20.8795194627
13 4 4.722979407 13.6340752511 17.3995995517
14 4 9.4459713881 27.2681498532 10.439759731
15 4 23.6149390743 2.72681531 20.8795194627
16 4 29.9122589634 8.180445606 17.3995995517
17 4 17.3176191852 29.9949654882 10.439759731
18 4 7.8716392581 29.9949654882 6.959839821
19 4 4.722979407 13.6340752511 24.3594393727
20 4 14.1689591472 2.72681531 10.439759731
21 4 15.7432912772 21.8145198822 20.8795194627
22 4 31.4865911874 0.0 20.8795194627
23 4 31.4865911874 10.9072599411 6.959839821
24 4 28.3379310554 10.9072599411 6.959839821
25 4 25.1892712983 10.9072599411 10.439759731
26 4 22.0406111663 27.2681498532 24.3594393727
27 4 18.8919514092 27.2681498532 0.0
28 4 29.9122589634 13.6340752511 0.0
29 4 26.7635989254 2.72681531 0.0
30 4 29.9122589634 24.5413351922 3.47991991
31 4 4.722979407 2.72681531 0.0
32 4 25.1892712983 16.3608899121 3.47991991
33 4 22.0406111663 0.0 13.9196796417
34 4 1.574319369 8.180445606 3.47991991
35 4 29.9122589634 24.5413351922 10.439759731
36 4 29.9122589634 2.72681531 3.47991991
37 4 12.5946315201 10.9072599411 17.3995995517
38 4 12.5946315201 5.453629971 10.439759731
39 4 1.574319369 13.6340752511 0.0
40 4 9.4459713881 10.9072599411 17.3995995517
41 4 15.7432912772 27.2681498532 6.959839821
42 4 4.722979407 19.0877055471 24.3594393727
43 4 28.3379310554 0.0 6.959839821
44 4 15.7432912772 27.2681498532 13.9196796417
45 4 6.297311631 5.453629971 24.3594393727
46 4 14.1689591472 2.72681531 17.3995995517
47 4 1.574319369 19.0877055471 24.3594393727
48 4 7.8716392581 13.6340752511 0.0
49 4 3.148651499 0.0 3.47991991
50 4 28.3379310554 5.453629971 10.439759731
51 4 12.5946315201 16.3608899121 10.439759731
52 4 9.4459713881 21.8145198822 20.8795194627
53 4 9.4459713881 5.453629971 10.439759731
54 4 25.1892712983 0.0 17.3995995517
55 4 6.297311631 0.0 20.8795194627
56 4 9.4459713881 10.9072599411 3.47991991
57 4 7.8716392581 8.180445606 3.47991991
58 4 3.148651499 5.453629971 10.439759731
59 4 11.0202992961 2.72681531 13.9196796417
60 4 6.297311631 5.453629971 20.8795194627
61 4 22.0406111663 0.0 20.8795194627
62 4 1.574319369 19.0877055471 17.3995995517
63 4 26.7635989254 13.6340752511 10.439759731
64 4 15.7432912772 16.3608899121 3.47991991
65 4 17.3176191852 29.9949654882 0.0
66 4 3.148651499 27.2681498532 13.9196796417
67 4 15.7432912772 0.0 24.3594393727
68 4 18.8919514092 21.8145198822 17.3995995517
69 4 18.8919514092 0.0 17.3995995517
70 4 20.4662790363 19.0877055471 13.9196796417
71 4 3.148651499 0.0 10.439759731
72 4 12.5946315201 16.3608899121 13.9196796417
73 4 28.3379310554 27.2681498532 20.8795194627
74 4 4.722979407 29.9949654882 10.439759731
75 4 22.0406111663 0.0 0.0
76 4 9.4459713881 27.2681498532 13.9196796417
77 4 18.8919514092 16.3608899121 13.9196796417
78 4 4.722979407 29.9949654882 24.3594393727
79 4 22.0406111663 5.453629971 0.0
80 4 15.7432912772 5.453629971 13.9196796417
81 4 22.0406111663 5.453629971 20.8795194627
82 4 3.148651499 21.8145198822 3.47991991
83 4 22.0406111663 16.3608899121 20.8795194627
84 4 28.3379310554 0.0 0.0
85 4 22.0406111663 21.8145198822 13.9196796417
86 4 29.9122589634 19.0877055471 17.3995995517
87 4 20.4662790363 13.6340752511 24.3594393727
88 4 11.0202992961 8.180445606 13.9196796417
89 4 18.8919514092 27.2681498532 13.9196796417
90 4 14.1689591472 29.9949654882 10.439759731
91 4 3.148651499 16.3608899121 10.439759731
92 4 26.7635989254 29.9949654882 13.9196796417
93 4 18.8919514092 16.3608899121 17.3995995517
94 4 1.574319369 2.72681531 17.3995995517
95 4 6.297311631 27.2681498532 24.3594393727
96 4 28.3379310554 21.8145198822 17.3995995517
97 4 26.7635989254 24.5413351922 0.0
98 4 28.3379310554 0.0 10.439759731
99 4 25.1892712983 0.0 6.959839821
100 4 25.1892712983 5.453629971 10.439759731
101 4 20.4662790363 19.0877055471 20.8795194627
102 4 29.9122589634 2.72681531 13.9196796417
103 4 26.7635989254 13.6340752511 17.3995995517
104 4 7.8716392581 2.72681531 6.959839821
105 4 18.8919514092 5.453629971 24.3594393727
106 4 4.722979407 8.180445606 10.439759731
107 4 1.574319369 24.5413351922 17.3995995517
108 4 22.0406111663 0.0 6.959839821
109 4 17.3176191852 29.9949654882 20.8795194627
110 4 1.574319369 13.6340752511 24.3594393727
111 4 6.297311631 10.9072599411 13.9196796417
112 4 26.7635989254 29.9949654882 0.0
113 4 25.1892712983 5.453629971 17.3995995517
114 4 12.5946315201 5.453629971 3.47991991
115 4 23.6149390743 19.0877055471 24.3594393727
116 4 22.0406111663 10.9072599411 10.439759731
117 4 7.8716392581 19.0877055471 24.3594393727
118 4 12.5946315201 27.2681498532 17.3995995517
119 4 11.0202992961 2.72681531 0.0
120 4 14.1689591472 2.72681531 3.47991991
121 4 7.8716392581 8.180445606 20.8795194627
122 4 14.1689591472 29.9949654882 3.47991991
123 4 6.297311631 27.2681498532 0.0
124 4 17.3176191852 19.0877055471 0.0
125 4 4.722979407 29.9949654882 13.9196796417
126 4 22.0406111663 16.3608899121 0.0
127 4 26.7635989254 19.0877055471 0.0
128 4 12.5946315201 10.9072599411 6.959839821
129 4 25.1892712983 5.453629971 3.47991991
130 4 6.297311631 0.0 24.3594393727
131 4 31.4865911874 27.2681498532 20.8795194627
132 4 4.722979407 8.180445606 3.47991991
133 4 7.8716392581 8.180445606 17.3995995517
134 4 31.4865911874 10.9072599411 10.439759731
135 4 3.148651499 21.8145198822 6.959839821
136 4 7.8716392581 8.180445606 13.9196796417
137 4 6.297311631 16.3608899121 0.0
138 4 28.3379310554 0.0 20.8795194627
139 4 15.7432912772 5.453629971 20.8795194627
140 4 15.7432912772 5.453629971 24.3594393727
141 4 17.3176191852 8.180445606 24.3594393727
142 4 25.1892712983 21.8145198822 20.8795194627
143 4 7.8716392581 19.0877055471 10.439759731
144 4 28.3379310554 10.9072599411 13.9196796417
145 4 22.0406111663 5.453629971 10.439759731
146 4 23.6149390743 19.0877055471 10.439759731
147 4 28.3379310554 21.8145198822 13.9196796417
148 4 26.7635989254 8.180445606 0.0
149 4 23.6149390743 19.0877055471 13.9196796417
150 4 15.7432912772 0.0 0.0
151 4 17.3176191852 29.9949654882 17.3995995517
152 4 23.6149390743 13.6340752511 0.0
153 4 1.574319369 19.0877055471 3.47991991
154 4 25.1892712983 27.2681498532 10.439759731
155 4 22.0406111663 5.453629971 17.3995995517
156 4 20.4662790363 24.5413351922 20.8795194627
157 4 22.0406111663 27.2681498532 10.439759731
158 4 14.1689591472 24.5413351922 24.3594393727
159 4 11.0202992961 8.180445606 17.3995995517
160 4 14.1689591472 13.6340752511 20.8795194627
161 4 3.148651499 27.2681498532 20.8795194627
162 4 20.4662790363 13.6340752511 17.3995995517
163 4 28.3379310554 21.8145198822 20.8795194627
164 4 29.9122589634 8.180445606 24.3594393727
165 4 15.7432912772 10.9072599411 24.3594393727
166 4 23.6149390743 2.72681531 0.0
167 4 31.4865911874 0.0 3.47991991
168 4 22.0406111663 16.3608899121 3.47991991
169 4 3.148651499 27.2681498532 6.959839821
170 4 7.8716392581 19.0877055471 6.959839821
171 4 22.0406111663 21.8145198822 24.3594393727
172 4 31.4865911874 21.8145198822 10.439759731
173 4 31.4865911874 27.2681498532 24.3594393727
174 4 11.0202992961 13.6340752511 13.9196796417
175 4 28.3379310554 27.2681498532 10.439759731
176 4 29.9122589634 8.180445606 0.0
177 4 9.4459713881 0.0 0.0
178 4 20.4662790363 8.180445606 10.439759731
179 4 31.4865911874 0.0 6.959839821
180 4 3.148651499 21.8145198822 10.439759731
181 4 1.574319369 29.9949654882 24.3594393727
182 4 9.4459713881 10.9072599411 6.959839821
183 4 1.574319369 19.0877055471 6.959839821
184 4 22.0406111663 21.8145198822 20.8795194627
185 4 15.7432912772 16.3608899121 13.9196796417
186 4 3.148651499 21.8145198822 17.3995995517
187 4 28.3379310554 16.3608899121 10.439759731
188 4 14.1689591472 24.5413351922 13.9196796417
189 4 1.574319369 2.72681531 24.3594393727
190 4 9.4459713881 16.3608899121 17.3995995517
191 4 6.297311631 16.3608899121 6.959839821
192 4 29.9122589634 13.6340752511 20.8795194627
193 4 50.3785508547 16.3608899121 6.959839821
194 4 61.3988584089 8.180445606 20.8795194627
195 4 53.5272106118 5.453629971 24.3594393727
196 4 42.5068987416 2.72681531 20.8795194627
197 4 36.2095788525 13.6340752511 3.47991991
198 4 45.6555585927 13.6340752511 10.439759731
199 4 62.9731906329 27.2681498532 17.3995995517
200 4 44.0812309656 10.9072599411 13.9196796417
201 4 55.1015385198 19.0877055471 17.3995995517
202 4 58.2501983709 29.9949654882 3.47991991
203 4 62.9731906329 16.3608899121 6.959839821
204 4 50.3785508547 27.2681498532 20.8795194627
205 4 36.2095788525 13.6340752511 17.3995995517
206 4 40.9325708336 27.2681498532 10.439759731
207 4 55.1015385198 2.72681531 20.8795194627
